"dim1";"dim2";"document";"topic"
-16,7359515217492;-4,60861965623725;"Greenhill A., Holmes K., Woodcock J., Lintott C., Simmons B.D., Graham G., Cox J., Oh E.Y., Masters K.(2016). Playing with science: Exploring how game activity motivates users participation on an online citizen science platform. Aslib Journal of Information Management";"video, imag, content, visual, analys"
-10,0510841085447;-1,64081842969562;"Sartori A.(2016). Towards an intellectual history of digitization: Myths, dystopias, and discursive shifts in museum computing. Digital Scholarship in the Humanities";"cultur, museum, commun, inform, histor"
3,30990105464045;13,5622360568219;"Hornbeck R.G.(2016). Explaining time spent in multiplayer online games: Moral cognition in Chinese World of Warcraft. Games and Culture";"virtual, avatar, world, experi, environ"
-5,31172404876192;-5,51352682209005;"Checa-Romero M.(2016). Developing skills in digital contexts: Video games and films as learning tools at primary school. Games and Culture";"digit, media, narr, literaci, practic"
-4,59264766341785;7,33374861046283;"Laine T.H., Suk H.J.(2016). Designing mobile augmented reality exergames. Games and Culture";"mobil, technologi, peopl, young, live"
-4,57955710010664;-5,92347764402851;"Pag<U+00A0>n F.J.B., Buend<U+00A1>a J.M.(2016). Integration of enriched e-book for improving media literacy in Primary Education [Integraci<U+00A2>n del e-book enriquecido para la mejora de la alfabetizaci<U+00A2>n medi<U+00A0>tica en educaci<U+00A2>n primaria]. Profesorado";"digit, media, narr, literaci, practic"
-0,197396108335204;-6,0896706523876;"Hsu W.-C., Shih J.-L.(2016). Applying augmented reality to a mobile-assisted learning system for martial arts using kinect motion capture. International Journal of Distance Education Technologies";"learn, educ, design, develop, environ"
-12,3955507358784;-0,857861609397118;"Bouder-Pailler D., Urbain C.(2015). How do the underprivileged access culture?. International Journal of Arts Management";"cultur, museum, commun, inform, histor"
-18,8451793168011;-5,37240243190981;"Xu W.W., Park J.-Y., Park H.W.(2017). Longitudinal dynamics of the cultural diffusion of Kpop on YouTube. Quality and Quantity";"video, imag, content, visual, analys"
-2,71623935356945;-2,92576546577981;"Curcic S., Johnstone R.S.(2016). The Effects of an Intervention in Writing with Digital Interactive Books. Computers in the Schools";"student, teach, school, educ, classroom"
-12,0757299244986;-7,41637011750139;"Aguirre B.M., Mart<U+00A1>n E.L.(2016). Audio-visual art as a witness of aesthetic and conceptual migrations between television and Internet in the culture of convergence [Arte audiovisual como testimonio de las migraciones estrat<U+0082>gicas y conceptuales entre la televisi<U+00A2>n e Internet en la cultura de la convergencia]. Cuadernos de Musica, Artes Visuales y Artes Escenicas";"art, creativ, technologi, project, develop"
-1,16120076225817;-7,74884157291439;"Souleles N., Savva S., Watters H., Annesley A.(2017). Perceptions of art and design faculty on the instructional value of iPads. Technology, Pedagogy and Education";"learn, educ, design, develop, environ"
-2,25949171678124;-6,40718019253346;"Bray J.P.(2016). Can you picture that? Using visual media to inspire playwrights. Theatre, Dance and Performance Training";"student, teach, school, educ, classroom"
-0,354988219966335;-12,3721617215498;"Dorfman J.(2016). Music Teachers' Experiences in One-to-One Computing Environments. Journal of Research in Music Education";"student, teach, school, educ, classroom"
14,6430360497901;-0,147999226148868;"Johnson D., Gardner J., Sweetser P.(2016). Motivations for videogame play: Predictors of time spent playing. Computers in Human Behavior";"game, plai, mmo, examin, analys"
18,6004333160381;-5,42554426390275;"Beyens I., Frison E., Eggermont S.(2016). ""I don't want to miss a thing"": Adolescents' fear of missing out and its relationship to adolescents' social needs, Facebook use, and Facebook related stress. Computers in Human Behavior";"internet, addict, adolesc, gender, femal"
-22,4883685659751;2,10339204953766;"Marzo A., Ardaiz O., De Acedo M.T.S., De Acedo M.L.S., Prof.(2017). Personalizing Sample Databases with Facebook Information to Increase Intrinsic Motivation. IEEE Transactions on Education";"social, media, sns, network, facebook"
6,84957031959252;11,3665714879796;"Verplaetse J., De Smet D.(2016). Mental beliefs about blood, and not its smell, affect presence in a violent computer game. Computers in Human Behavior";"model, influenc, blog, factor, perceiv"
-18,7323426200859;5,128683960435;"Zheng W., Yuan C.-H., Chang W.-H., Wu Y.-C.J.(2016). Profile pictures on social media: Gender and regional differences. Computers in Human Behavior";"social, media, sns, network, facebook"
-5,13205711332812;7,09893220493691;"Paule-Ruiz M., <U+00B5>lvarez-Garc<U+00A1>a V., P<U+0082>rez-P<U+0082>rez J.R., <U+00B5>lvarez-Sierra M., Trespalacios-Men<U+0082>ndez F.(2017). Music learning in preschool with mobile devices. Behaviour and Information Technology";"mobil, technologi, peopl, young, live"
12,1983369057843;6,26955356512128;"Bra<U+00A4>as-Garza P., Meloso D., Miller L.(2017). Strategic risk and response time across games. International Journal of Game Theory";"problem, associ, person, predict, posit, emot"
3,49294458337542;2,55393876119851;"Emery K.M., Reinhard A.(2016). Trading shovels for controllers: A brief exploration of the portrayal of archaeology in video games. Public Archaeology";"design, method, review, system, valu"
4,74258049606195;-0,0978985084806254;"Bachen C.M., Hern<U+00A0>ndez-Ramos P., Raphael C., Waldron A.(2016). How do presence, flow, and character identification affect players' empathy and interest in learning from a serious computer game?. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
9,42237710162092;1,42455652699595;"Majam<e4>ki M., Hellman M.(2016). <U+0093>When sense of time disappears<U+0094><U+0097>Or does it? Online video gamers<U+0092> time management and time apprehension. Time and Society";"game, plai, mmo, examin, analys"
3,83530718926016;3,61590452851641;"Peterson M.(2016). The use of massively multiplayer online role-playing games in CALL: an analysis of research. Computer Assisted Language Learning";"game, plai, mmo, examin, analys"
20,5264861711334;5,81246775320757;"Harrington B., O'Connell M.(2016). Video games as virtual teachers: Prosocial video game use by children and adolescents from different socioeconomic groups is associated with increased empathy and prosocial behaviour. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
-2,63703724893339;-3,2735886811554;"Zipke M.(2017). Preschoolers explore interactive storybook apps: The effect on word recognition and story comprehension. Education and Information Technologies";"perform, cognit, particip, experi, task"
4,88658329584998;-6,52632066497663;"Themistokleous S., Avraamidou L.(2016). The role of online games in promoting young adults<U+0092> civic engagement. Educational Media International";"learn, educ, design, develop, environ"
-10,8511090026484;-5,11653062484877;"Ismaeel D.A., Al-Abdullatif A.M.(2016). The impact of an interactive virtual museum on students' attitudes toward cultural heritage education in the region of Al Hassa, Saudi Arabia. International Journal of Emerging Technologies in Learning";"student, teach, school, educ, classroom"
7,0542823011679;-7,00800523466482;"Santhanam R., Liu D., Shen W.-C.M.(2016). Gamification of technology-mediated training: Not all competitions are the same. Information Systems Research";"motiv, engag, gamif, element, experi"
-16,2227639315857;1,40084403396274;"Hartzel K.S., Marley K.A., Spangler W.E.(2016). Online social network adoption: A cross-cultural study. Journal of Computer Information Systems";"social, media, sns, network, facebook"
22,0328808492766;6,33368351678428;"Adachi P.J.C., Willoughby T.(2016). The Longitudinal Association Between Competitive Video Game Play and<ff>Aggression Among Adolescents and Young Adults. Child Development";"game, plai, violent, aggress, behavior"
-0,236123813000711;2,25191022996741;"Willett R.(2018). <U+0091>Microsoft bought Minecraft <U+0085> who knows what<U+0092>s going to happen?!<U+0092>: a sociocultural analysis of 8<U+0096>9-year-olds<U+0092> understanding of commercial online gaming industries. Learning, Media and Technology";"digit, media, narr, literaci, practic"
-19,5025841399924;-3,41150979238449;"Nuernbergk C.(2014). Follow-Up Communication In The Blogosphere: A comparative study of bloggers<U+0092> linking to professional and participatory media. Digital Journalism";"social, media, sns, network, facebook"
-1,85027695963215;8,36491754594985;"Francombe-Webb J.(2016). Critically Encountering Exer-games and Young Femininity. Television and New Media";"mobil, technologi, peopl, young, live"
-5,37573751247826;-6,51838903314978;"Samah A.A., Putih A.T., Hussin Z.(2016). Digital tools: Enhancing painting skills among Malaysian secondary school students. Turkish Online Journal of Educational Technology";"digit, media, narr, literaci, practic"
-2,20642424232808;-6,71032042905821;"Botzakis S., DeHart J.D.(2016). Painting Digital Word Pictures. Journal of Adolescent and Adult Literacy";"student, teach, school, educ, classroom"
-19,3990307923277;-3,3458325482421;"S<U+009B>rensen M.P.(2016). Political conversations on Facebook ? the participation of politicians and citizens. Media, Culture and Society";"social, media, sns, network, facebook"
-12,3672320893189;-1,29601383345588;"Cox M.A.(2016). Intermedial museum performance: a reflection on the use of intermedial performance as a medium of immersion at the Barbados Museum & Historical Society. Research in Drama Education";"cultur, museum, commun, inform, histor"
-0,214802148618988;-0,271538388227306;"Budd N.(2016). Intermediality and the child performer. Research in Drama Education";"perform, cognit, particip, experi, task"
-19,3678822424803;-4,52247050662506;"Zappavigna M.(2016). Social media photography: construing subjectivity in Instagram images. Visual Communication";"video, imag, content, visual, analys"
-0,451375513196629;-5,93796472547492;"Sungkur R.K., Panchoo A., Bhoyroo N.K.(2016). Augmented reality, the future of contextual mobile learning. Interactive Technology and Smart Education";"learn, educ, design, develop, environ"
-18,0474451186088;-6,82631804055169;"Borges-Rey E.(2015). News images on instagram: The paradox of authenticity in hyperreal photo reportage. Digital Journalism";"video, imag, content, visual, analys"
1,04893283853349;7,10664222811069;"Vaisman C.L.(2016). Pretty in pink vs pretty in black: blogs as gendered avatars. Visual Communication";"model, influenc, blog, factor, perceiv"
10,0052411802517;-1,60810739009704;"Willett R.(2017). Domesticating online games for preteens<U+0096>discursive fields, everyday gaming, and family life. Children's Geographies";"onlin, social, commun, ident, offlin"
-20,2972880380656;3,02491174727512;"King A.S., Orlando F.J., Sparks D.B.(2016). Ideological Extremity and Success in Primary Elections: Drawing Inferences From the Twitter Network. Social Science Computer Review";"social, media, sns, network, facebook"
17,3880128941826;-2,16421777887167;"Ricoy M.-C., Ameneiros A.(2016). Preferences, dedication and problematics generated by video games: A gender perspective [Preferencias, dedicaci<U+00A2>n y problem<U+00A0>ticas generadas por los videojuegos: Una perspectiva de g<U+0082>nero]. Revista Complutense de Educacion";"internet, addict, adolesc, gender, femal"
